Date,Open,High,Low,Close,Adj Close,Volume
25-03-2013,29600000000,29900000000,29400000000,29900000000,24359638672,10272050
26-03-2013,29900000000,30440000000,29820000000,30180000000,24587761719,16830000
27-03-2013,30300000000,30320000000,29740000000,30080000000,24506287109,12881400
28-03-2013,30060000000,30200000000,29940000000,30200000000,24604058594,7989600
29-03-2013,30480000000,30640000000,30340000000,30540000000,24881044922,9533700
01-04-2013,30700000000,30700000000,30240000000,30240000000,24636640625,5295500
02-04-2013,30200000000,30640000000,30200000000,30500000000,24848462891,8574850
03-04-2013,30520000000,30560000000,30180000000,30420000000,24783285156,10882700
04-04-2013,30340000000,30380000000,29980000000,30120000000,24538875000,10700450
05-04-2013,30100000000,30320000000,29860000000,30100000000,24522583984,14977350
08-04-2013,30100000000,30620000000,29940000000,30400000000,24766992188,12959500
09-04-2013,30540000000,30600000000,30200000000,30560000000,24897349609,9244000
10-04-2013,30800000000,30800000000,30260000000,30420000000,24783285156,11779700
11-04-2013,30420000000,30800000000,30360000000,30800000000,25092869141,11291500
12-04-2013,30800000000,31000000000,30260000000,30340000000,24718111328,10744050
15-04-2013,30060000000,30700000000,30060000000,30460000000,24815878906,10767300
16-04-2013,30100000000,30640000000,30020000000,30560000000,24897349609,18551850
17-04-2013,31320000000,31320000000,30280000000,30360000000,24734402344,10491100
18-04-2013,30400000000,30440000000,29620000000,29660000000,24164115234,13358400
19-04-2013,29300000000,29840000000,29100000000,29500000000,24033757813,15704000
22-04-2013,29800000000,30060000000,29300000000,30060000000,24489994141,9335850
23-04-2013,30000000000,30060000000,29480000000,29660000000,24164115234,8864850
24-04-2013,29700000000,29880000000,29480000000,29720000000,24212992188,10086550
25-04-2013,29400000000,29880000000,29400000000,29880000000,24343345703,10463900
26-04-2013,29900000000,29940000000,29440000000,29720000000,24212992188,11651600
29-04-2013,29820000000,29840000000,29500000000,29620000000,24131521484,8500150
30-04-2013,29800000000,30600000000,29760000000,30400000000,24766992188,18705000
02-05-2013,30520000000,30640000000,30340000000,30560000000,24897349609,10048950
03-05-2013,30700000000,30740000000,30420000000,30700000000,25011404297,6559050
06-05-2013,30800000000,30800000000,30240000000,30280000000,24669228516,8654300
07-05-2013,30160000000,30160000000,29820000000,29860000000,24327046875,11434500
08-05-2013,29860000000,29960000000,29580000000,29760000000,24245583984,14921950
09-05-2013,29800000000,30400000000,29780000000,30300000000,24685521484,10806150
10-05-2013,30280000000,30280000000,29520000000,29520000000,24050056641,11794850
13-05-2013,29420000000,29600000000,29240000000,29540000000,24066347656,8750100
14-05-2013,29740000000,30000000000,29660000000,30000000000,24441111328,9002650
15-05-2013,29700000000,30000000000,29680000000,30000000000,24441111328,10594800
16-05-2013,30020000000,30280000000,30000000000,30160000000,24571464844,14657550
20-05-2013,30040000000,30240000000,29920000000,29940000000,24392226563,12288850
21-05-2013,30200000000,30200000000,29700000000,29840000000,24310763672,11600400
22-05-2013,30080000000,30200000000,29820000000,30180000000,24587761719,9923100
23-05-2013,29840000000,30040000000,29680000000,29680000000,24180406250,11994150
24-05-2013,29740000000,29880000000,29440000000,29720000000,24212992188,10190600
27-05-2013,29800000000,29980000000,29740000000,29780000000,24261876953,6146400
28-05-2013,29620000000,29920000000,29620000000,29680000000,24180406250,11588050
29-05-2013,29680000000,30460000000,29660000000,30240000000,24636640625,14760550
30-05-2013,30360000000,30980000000,30240000000,30880000000,25158050781,22778000
31-05-2013,30920000000,31180000000,30740000000,30760000000,25060285156,18025050
03-06-2013,30720000000,31180000000,30560000000,30640000000,24962525391,10309450
04-06-2013,30660000000,30840000000,30420000000,30800000000,25092869141,8496600
05-06-2013,30980000000,31060000000,30420000000,30420000000,24783285156,13590650
07-06-2013,29500000000,29700000000,28480000000,28540000000,23251644531,54290800
10-06-2013,28400000000,28860000000,28280000000,28500000000,23219054688,26677700
11-06-2013,28220000000,28380000000,27560000000,27780000000,22632466797,34613000
12-06-2013,27560000000,28060000000,27240000000,27700000000,22567292969,22887650
13-06-2013,27600000000,27940000000,27140000000,27140000000,22111062500,33509850
14-06-2013,27300000000,27540000000,27140000000,27380000000,22306587891,17558350
17-06-2013,27400000000,27560000000,27300000000,27320000000,22257707031,11758450
18-06-2013,27360000000,27740000000,27200000000,27740000000,22599878906,11043050
19-06-2013,27640000000,27700000000,27280000000,27380000000,22306587891,10270250
20-06-2013,26860000000,26960000000,26520000000,26580000000,21654830078,17817950
21-06-2013,25880000000,26660000000,25800000000,26500000000,21589650391,27677800
24-06-2013,27000000000,27000000000,26260000000,26260000000,21394121094,15847900
25-06-2013,26020000000,26360000000,25760000000,25940000000,21133412109,20774950
26-06-2013,26020000000,26100000000,24900000000,25220000000,20546822266,31751200
27-06-2013,25900000000,26880000000,25720000000,26780000000,21826417969,25756150
28-06-2013,27000000000,27000000000,26580000000,26840000000,21875318359,20961250
01-07-2013,26680000000,26920000000,26440000000,26520000000,21614511719,12825950
02-07-2013,26800000000,27040000000,26600000000,26700000000,21761220703,10214450
03-07-2013,26680000000,26780000000,25900000000,26020000000,21206996094,12822050
04-07-2013,26040000000,26340000000,25920000000,26340000000,21467804688,9042650
05-07-2013,25720000000,26300000000,25200000000,25340000000,20652781250,30382800
08-07-2013,25000000000,25160000000,24180000000,24520000000,19984460938,26480150
09-07-2013,24600000000,25000000000,24580000000,24740000000,20163765625,19694950
10-07-2013,24900000000,25040000000,24740000000,24960000000,20343072266,17305650
11-07-2013,25020000000,26240000000,25020000000,26240000000,21386304688,20788350
12-07-2013,26400000000,26480000000,26020000000,26240000000,21386304688,11391300
15-07-2013,26300000000,26380000000,25700000000,26260000000,21402605469,9629600
16-07-2013,26360000000,26420000000,25800000000,25960000000,21158097656,9300950
17-07-2013,26020000000,26600000000,25720000000,26400000000,21516705078,12302300
18-07-2013,26500000000,26500000000,25840000000,25840000000,21060294922,15704200
19-07-2013,25760000000,25900000000,25280000000,25460000000,20750583984,16271300
22-07-2013,25600000000,25780000000,25300000000,25460000000,20750583984,10351150
23-07-2013,25460000000,26140000000,25440000000,26140000000,21304802734,11948900
24-07-2013,26140000000,26340000000,25900000000,26300000000,21435208984,8772650
25-07-2013,26340000000,26440000000,26160000000,26300000000,21435208984,8495650
26-07-2013,26280000000,26380000000,25980000000,26060000000,21239599609,13619550
29-07-2013,25820000000,26000000000,25580000000,25660000000,20913589844,11821850
30-07-2013,25540000000,25900000000,25540000000,25800000000,21027689453,9425350
31-07-2013,25600000000,25800000000,25580000000,25600000000,20864689453,12735500
01-08-2013,25700000000,25760000000,25480000000,25600000000,20864689453,9058900
02-08-2013,25860000000,26000000000,25640000000,25720000000,20962492188,11241350
05-08-2013,25660000000,25660000000,25480000000,25480000000,20766882813,8079850
06-08-2013,24900000000,25440000000,24900000000,25080000000,20440876953,14493700
07-08-2013,24740000000,24800000000,24440000000,24440000000,19919259766,15778100
08-08-2013,24260000000,24700000000,24260000000,24340000000,19837753906,17910800
09-08-2013,24580000000,24820000000,24400000000,24600000000,20049658203,12080200
12-08-2013,24600000000,24960000000,24500000000,24640000000,20082257813,10140600
13-08-2013,24880000000,25800000000,24840000000,25800000000,21027689453,20929450
14-08-2013,25780000000,26000000000,25700000000,26000000000,21190697266,13005100
16-08-2013,25720000000,26020000000,25640000000,25900000000,21109191406,11416600
19-08-2013,25720000000,25920000000,25600000000,25720000000,20962492188,6499850
20-08-2013,25920000000,26100000000,25380000000,25380000000,20685376953,14230950
21-08-2013,25300000000,25640000000,25120000000,25120000000,20473474609,12346050
22-08-2013,25000000000,25340000000,24900000000,25100000000,20457173828,11984850
23-08-2013,25600000000,26000000000,25420000000,25900000000,21109191406,17203400
26-08-2013,26020000000,26100000000,25920000000,26000000000,21190697266,11519650
27-08-2013,26140000000,26180000000,25900000000,26080000000,21255902344,9130800
28-08-2013,25680000000,26200000000,25680000000,26180000000,21337404297,9492550
29-08-2013,26340000000,26960000000,26280000000,26880000000,21907921875,16315000
30-08-2013,27200000000,27360000000,27020000000,27360000000,22299138672,17135800
02-09-2013,27360000000,27420000000,27000000000,27020000000,22022027344,10081600
03-09-2013,27280000000,27280000000,26520000000,26740000000,21793818359,11798500
04-09-2013,26600000000,27080000000,26420000000,26800000000,21842716797,10920050
05-09-2013,27400000000,27420000000,27160000000,27300000000,22250232422,15100100
06-09-2013,27400000000,27500000000,27160000000,27380000000,22315433594,11937950
09-09-2013,27420000000,27500000000,27260000000,27460000000,22380636719,9291550
10-09-2013,27380000000,27920000000,27360000000,27920000000,22755554688,14717650
11-09-2013,27960000000,28040000000,27700000000,28040000000,22853355469,13353000
12-09-2013,28100000000,28480000000,27900000000,28200000000,22983757813,21805400
13-09-2013,28180000000,28200000000,27920000000,28120000000,22918556641,12281500
16-09-2013,28460000000,28500000000,28220000000,28500000000,23228269531,11710700
17-09-2013,28400000000,28400000000,27620000000,27720000000,22592544922,17181350
23-09-2013,27300000000,27620000000,27060000000,27200000000,22168730469,24362900
24-09-2013,26840000000,27580000000,26760000000,27460000000,22380636719,15138900
25-09-2013,27340000000,27480000000,27020000000,27280000000,22233931641,11176450
26-09-2013,27280000000,27440000000,27120000000,27440000000,22364333984,10374700
27-09-2013,27500000000,27540000000,27260000000,27320000000,22266537109,11613250
30-09-2013,27320000000,27640000000,27200000000,27340000000,22282837891,11650900
01-10-2013,27600000000,27660000000,27200000000,27640000000,22527337891,9773150
02-10-2013,27960000000,28500000000,27800000000,28360000000,23114164063,17586350
04-10-2013,28760000000,28840000000,28280000000,28360000000,23114164063,15753700
07-10-2013,28740000000,28740000000,28500000000,28720000000,23407570313,10228250
08-10-2013,28340000000,28660000000,28340000000,28600000000,23309767578,10546000
10-10-2013,28420000000,28640000000,28420000000,28600000000,23309767578,13819000
11-10-2013,28800000000,28940000000,28720000000,28860000000,23521677734,11254150
14-10-2013,28960000000,28980000000,28760000000,28760000000,23440173828,7373700
15-10-2013,29000000000,29140000000,28900000000,29140000000,23749878906,10023650
16-10-2013,29380000000,29380000000,28900000000,29000000000,23635777344,8010600
17-10-2013,29200000000,29360000000,29080000000,29260000000,23847691406,9099350
18-10-2013,29440000000,29500000000,29260000000,29440000000,23994388672,7852150
21-10-2013,29500000000,29780000000,29080000000,29280000000,23863984375,7126050
22-10-2013,29200000000,29200000000,28680000000,29100000000,23717277344,12353250
23-10-2013,29280000000,29280000000,28720000000,28840000000,23505373047,8598450
24-10-2013,28620000000,28980000000,28580000000,28980000000,23619478516,8915650
25-10-2013,29000000000,29040000000,28660000000,28980000000,23619478516,6735300
28-10-2013,29300000000,29700000000,29160000000,29640000000,24157390625,11307700
29-10-2013,29800000000,29800000000,29560000000,29800000000,24287800781,10334900
30-10-2013,29700000000,30000000000,29680000000,30000000000,24450808594,10588400
31-10-2013,29960000000,30040000000,29300000000,29300000000,23880287109,12647050
01-11-2013,29800000000,30000000000,29360000000,30000000000,24450808594,11357700
04-11-2013,29840000000,30040000000,29780000000,29980000000,24434503906,10887800
05-11-2013,30040000000,30040000000,29440000000,29700000000,24206298828,8009300
06-11-2013,29960000000,29960000000,28980000000,29020000000,23652080078,12218400
07-11-2013,29020000000,29080000000,28500000000,28740000000,23423869141,13006800
08-11-2013,28220000000,28560000000,28140000000,28200000000,22983757813,13681350
11-11-2013,28500000000,28680000000,28180000000,28560000000,23277164063,8563850
12-11-2013,28800000000,29320000000,28720000000,29120000000,23733582031,9784900
13-11-2013,28900000000,28980000000,28380000000,28380000000,23130462891,9995200
14-11-2013,29100000000,29100000000,28480000000,28480000000,23211960938,10132150
15-11-2013,28680000000,29240000000,28640000000,29240000000,23831382813,8339250
18-11-2013,29400000000,29520000000,29300000000,29480000000,24026994141,6386800
19-11-2013,29660000000,29780000000,29540000000,29780000000,24271501953,8183550
20-11-2013,29460000000,29740000000,29280000000,29400000000,23961791016,8178150
21-11-2013,29440000000,29440000000,28640000000,28800000000,23472773438,9019800
22-11-2013,28820000000,29120000000,28620000000,29000000000,23635777344,8574600
25-11-2013,29020000000,29440000000,29020000000,29300000000,23880287109,6615300
26-11-2013,29160000000,29580000000,29100000000,29580000000,24108488281,8586250
27-11-2013,29340000000,29520000000,29200000000,29400000000,23961791016,9351700
28-11-2013,29600000000,29880000000,29580000000,29880000000,24353001953,10644900
29-11-2013,29980000000,29980000000,29700000000,29880000000,24353001953,6752200
02-12-2013,30000000000,30060000000,29340000000,29340000000,23912886719,7487800
03-12-2013,29280000000,29560000000,29140000000,29220000000,23815083984,7798600
04-12-2013,29000000000,29060000000,28620000000,28640000000,23342373047,10844000
05-12-2013,28660000000,28920000000,28440000000,28800000000,23472773438,10479650
06-12-2013,29080000000,29080000000,28560000000,28560000000,23277164063,9147450
09-12-2013,28800000000,29080000000,28800000000,29080000000,23700982422,6996900
10-12-2013,28820000000,29020000000,28620000000,28800000000,23472773438,7755600
11-12-2013,28520000000,28880000000,28320000000,28400000000,23146759766,10629150
12-12-2013,27920000000,28200000000,27920000000,28200000000,22983757813,14962050
13-12-2013,28200000000,28220000000,27800000000,27800000000,22657746094,10053250
16-12-2013,27820000000,28080000000,27660000000,28000000000,22820750000,8954400
17-12-2013,28340000000,28340000000,27860000000,27900000000,22739244141,7762400
18-12-2013,28100000000,28200000000,27880000000,28020000000,22837056641,10899200
19-12-2013,28360000000,28680000000,28360000000,28540000000,23260865234,10552400
20-12-2013,28260000000,28540000000,28260000000,28540000000,23260865234,8407400
23-12-2013,28740000000,28760000000,28580000000,28660000000,23358671875,10639200
24-12-2013,28600000000,28640000000,28300000000,28300000000,23065265625,10980350
26-12-2013,28160000000,28300000000,28020000000,28160000000,22951156250,12307800
27-12-2013,28200000000,28220000000,27900000000,27920000000,22980792969,10510000
30-12-2013,27920000000,27940000000,27200000000,27440000000,22585699219,16908100
02-01-2014,26960000000,27100000000,26040000000,26180000000,21548603516,31025000
03-01-2014,26000000000,26220000000,25740000000,25920000000,21334597656,26496600
06-01-2014,26060000000,26400000000,25920000000,26140000000,21515679688,19735800
07-01-2014,26000000000,26360000000,25900000000,26080000000,21466296875,19763200
08-01-2014,26000000000,26080000000,25740000000,25820000000,21252291016,20474650
09-01-2014,26140000000,26140000000,25500000000,25500000000,20988898438,21250950
10-01-2014,25500000000,25720000000,25440000000,25440000000,20939515625,18189150
13-01-2014,25660000000,25940000000,25460000000,25900000000,21318134766,16449350
14-01-2014,25940000000,26600000000,25800000000,26260000000,21614451172,14716650
15-01-2014,26600000000,26620000000,25960000000,25980000000,21383984375,11747450
16-01-2014,26000000000,26200000000,25860000000,26020000000,21416906250,9752450
17-01-2014,26020000000,26300000000,25840000000,25840000000,21268753906,12774250
20-01-2014,26100000000,26380000000,25920000000,26320000000,21663841797,8682800
21-01-2014,26300000000,26540000000,26220000000,26480000000,21795533203,7562300
22-01-2014,26280000000,26560000000,26240000000,26560000000,21861378906,10826500
23-01-2014,26320000000,26440000000,25980000000,25980000000,21383984375,10336950
24-01-2014,26000000000,26360000000,25820000000,26140000000,21515679688,14001750
27-01-2014,25860000000,26080000000,25700000000,25840000000,21268753906,13346300
28-01-2014,25460000000,25860000000,25460000000,25660000000,21120595703,11701350
29-01-2014,25600000000,25760000000,25540000000,25600000000,21071210938,19181850
03-02-2014,25720000000,25760000000,25420000000,25440000000,20939515625,16259200
04-02-2014,25260000000,25260000000,24980000000,24980000000,20560896484,16033000
05-02-2014,24900000000,25100000000,24680000000,24740000000,20363351563,14926650
06-02-2014,24900000000,25340000000,24800000000,25180000000,20725505859,15197450
07-02-2014,25500000000,25580000000,25260000000,25500000000,20988898438,9943600
10-02-2014,25420000000,25620000000,25240000000,25540000000,21021826172,7799650
11-02-2014,25620000000,26300000000,25440000000,26220000000,21581529297,12684000
12-02-2014,26620000000,26620000000,26100000000,26140000000,21515679688,10027400
13-02-2014,26000000000,26400000000,25800000000,25960000000,21367523438,5838450
14-02-2014,25920000000,26160000000,25840000000,26020000000,21416906250,6220750
17-02-2014,25840000000,26120000000,25600000000,25700000000,21153519531,9386650
18-02-2014,25700000000,25980000000,25640000000,25900000000,21318134766,5910650
19-02-2014,26000000000,26000000000,25600000000,25800000000,21235826172,6179750
20-02-2014,25800000000,25920000000,25620000000,25720000000,21169982422,9543300
21-02-2014,26660000000,26660000000,26000000000,26600000000,21894304688,14346200
24-02-2014,26680000000,26900000000,26420000000,26560000000,21861378906,7425050
25-02-2014,26640000000,26800000000,26520000000,26680000000,21960150391,8785300
26-02-2014,26740000000,26860000000,26500000000,26840000000,22091843750,12918050
27-02-2014,26700000000,26840000000,26600000000,26820000000,22075380859,7891350
28-02-2014,26740000000,26980000000,26640000000,26980000000,22207078125,14232350
03-03-2014,26720000000,26800000000,26420000000,26500000000,21811988281,12104150
04-03-2014,26400000000,26580000000,26300000000,26300000000,21647376953,7900150
05-03-2014,26700000000,26820000000,26600000000,26600000000,21894304688,7491500
06-03-2014,26580000000,26580000000,26200000000,26520000000,21828455078,8616750
07-03-2014,26780000000,26780000000,26580000000,26780000000,22042458984,7548650
10-03-2014,26400000000,26600000000,26340000000,26400000000,21729681641,8657600
11-03-2014,26400000000,26540000000,26180000000,26440000000,21762607422,9079800
12-03-2014,26400000000,26400000000,25860000000,25880000000,21301673828,12579250
13-03-2014,25880000000,26260000000,25800000000,25800000000,21235826172,11750200
14-03-2014,25400000000,25700000000,25400000000,25500000000,20988898438,10836800
17-03-2014,25500000000,25520000000,25160000000,25320000000,20840742188,8820000
18-03-2014,25400000000,25660000000,25320000000,25560000000,21038285156,11045600
19-03-2014,25600000000,25700000000,25360000000,25380000000,20890125000,7638550
20-03-2014,25400000000,25440000000,25240000000,25240000000,20774894531,5939400
21-03-2014,25380000000,25460000000,25240000000,25460000000,20955978516,8321300
24-03-2014,25200000000,25480000000,25180000000,25460000000,20955978516,7073900
25-03-2014,25380000000,25400000000,24820000000,24940000000,20527966797,13625000
26-03-2014,25380000000,25800000000,24960000000,25700000000,21153519531,17444700
27-03-2014,25800000000,26660000000,25700000000,26660000000,21943687500,20877850
28-03-2014,26400000000,26760000000,26400000000,26700000000,21976617188,10648700
31-03-2014,26900000000,26900000000,26440000000,26860000000,22108308594,13259850
01-04-2014,26900000000,26900000000,26620000000,26780000000,22042458984,11081000
02-04-2014,27000000000,27140000000,26860000000,27140000000,22338775391,13100050
03-04-2014,27020000000,27900000000,27020000000,27800000000,22882015625,19098800
04-04-2014,27540000000,27940000000,27540000000,27600000000,22717398438,18400350
07-04-2014,27940000000,27940000000,27480000000,27940000000,22997251953,10761750
08-04-2014,27740000000,27980000000,27500000000,27880000000,22947867188,10608200
09-04-2014,27880000000,27900000000,27280000000,27420000000,22569238281,16061600
10-04-2014,27380000000,27600000000,27200000000,27600000000,22717398438,9999200
11-04-2014,27240000000,27360000000,27180000000,27300000000,22470468750,10659350
14-04-2014,27300000000,27720000000,27300000000,27400000000,22552777344,10586000
15-04-2014,27720000000,27740000000,27380000000,27400000000,22552777344,10969800
16-04-2014,27400000000,27840000000,27260000000,27600000000,22717398438,9308550
17-04-2014,27520000000,27600000000,27320000000,27400000000,22552777344,7241650
18-04-2014,27400000000,27580000000,27400000000,27560000000,22684476563,9518350
21-04-2014,27580000000,27720000000,27500000000,27600000000,22717398438,3299250
22-04-2014,27480000000,27680000000,27420000000,27500000000,22635089844,6084300
23-04-2014,27880000000,27900000000,27640000000,27780000000,22865552734,9500750
24-04-2014,28180000000,28180000000,27980000000,28140000000,23161871094,10546200
25-04-2014,28400000000,28560000000,27960000000,27980000000,23030177734,15269800
28-04-2014,28080000000,28120000000,27640000000,27760000000,22849097656,9431450
29-04-2014,27780000000,27900000000,27020000000,27200000000,22388158203,10909200
30-04-2014,27600000000,27620000000,26520000000,26860000000,22108308594,15047300
02-05-2014,27080000000,27180000000,26880000000,26920000000,22157689453,14943350
07-05-2014,27000000000,27120000000,26800000000,26880000000,22124769531,14189700
08-05-2014,27100000000,27100000000,26880000000,27000000000,22223539063,16281900
09-05-2014,27120000000,27160000000,26520000000,26700000000,21976617188,13157050
12-05-2014,26720000000,27900000000,26640000000,27760000000,22849097656,15944800
13-05-2014,27760000000,28500000000,27760000000,28000000000,23046634766,12107400
14-05-2014,28180000000,28300000000,28020000000,28300000000,23293568359,11103750
15-05-2014,28280000000,28380000000,28060000000,28200000000,23211253906,6806700
16-05-2014,28000000000,28740000000,27980000000,28560000000,23507564453,15856500
19-05-2014,28560000000,29000000000,28160000000,28960000000,23836808594,19281050
20-05-2014,28900000000,29080000000,28700000000,29020000000,23886191406,16007300
21-05-2014,28700000000,29000000000,28700000000,28820000000,23721578125,10842500
22-05-2014,28820000000,28960000000,28520000000,28520000000,23474644531,9540000
23-05-2014,28100000000,28560000000,28100000000,28560000000,23507564453,8511650
26-05-2014,28400000000,28640000000,28300000000,28440000000,23408791016,3735600
27-05-2014,28340000000,28460000000,28060000000,28140000000,23161871094,4748400
28-05-2014,28380000000,28700000000,28180000000,28660000000,23589880859,9200950
29-05-2014,29000000000,29300000000,28800000000,29200000000,24034347656,12521500
30-05-2014,29400000000,29640000000,28860000000,28860000000,23754500000,15831050
02-06-2014,28860000000,29160000000,28780000000,29100000000,23952035156,7439450
03-06-2014,29680000000,29900000000,29300000000,29400000000,24198966797,17234250
05-06-2014,29320000000,29600000000,29000000000,29140000000,23984958984,13507050
09-06-2014,29400000000,29460000000,28040000000,28180000000,23194792969,22269600
10-06-2014,28420000000,28760000000,28100000000,28720000000,23639261719,9214100
11-06-2014,28240000000,28600000000,28240000000,28440000000,23408791016,8625750
12-06-2014,28600000000,28600000000,28020000000,28260000000,23260638672,12943150
13-06-2014,28040000000,28080000000,27260000000,27340000000,22503396484,18589050
16-06-2014,27600000000,27640000000,27240000000,27480000000,22618626953,15319950
17-06-2014,27200000000,27560000000,27020000000,27480000000,22618626953,13476750
18-06-2014,27460000000,27520000000,27120000000,27160000000,22355232422,11044350
19-06-2014,26900000000,26980000000,26400000000,26460000000,21779070313,22339700
20-06-2014,26600000000,26600000000,25920000000,26020000000,21416906250,23902650
23-06-2014,26420000000,26640000000,26320000000,26440000000,21762607422,12488250
24-06-2014,26800000000,27080000000,26640000000,26900000000,22141230469,11890850
25-06-2014,26600000000,26660000000,26360000000,26400000000,21729681641,10231900
26-06-2014,26180000000,26860000000,26140000000,26500000000,21811988281,12765300
27-06-2014,26140000000,26380000000,26120000000,26220000000,21589677734,8953050
30-06-2014,26200000000,26480000000,26180000000,26440000000,21770822266,8881050
01-07-2014,26160000000,26280000000,26020000000,26200000000,21573205078,8725400
02-07-2014,26340000000,26620000000,26120000000,26600000000,21902566406,11139250
03-07-2014,26720000000,26720000000,26320000000,26360000000,21704955078,8543050
04-07-2014,26440000000,26520000000,26060000000,26120000000,21507332031,5978850
07-07-2014,25820000000,26020000000,25800000000,25840000000,21276779297,9437050
08-07-2014,25880000000,26380000000,25740000000,25900000000,21326183594,12073200
09-07-2014,25740000000,26160000000,25660000000,26160000000,21540277344,11829900
10-07-2014,26160000000,26220000000,26040000000,26120000000,21507332031,8960200
11-07-2014,26000000000,26040000000,25640000000,25680000000,21145031250,10779600
14-07-2014,25960000000,26000000000,25720000000,25720000000,21177970703,7082150
15-07-2014,26000000000,26460000000,25940000000,26400000000,21737888672,11976050
16-07-2014,26260000000,26460000000,26220000000,26420000000,21754357422,9114200
17-07-2014,26520000000,26700000000,26400000000,26600000000,21902566406,10922700
18-07-2014,26300000000,26860000000,26280000000,26860000000,22116654297,9742650
21-07-2014,26980000000,27200000000,26860000000,27060000000,22281337891,8059950
22-07-2014,26960000000,27160000000,26900000000,26960000000,22198992188,6300950
23-07-2014,27080000000,27140000000,26700000000,26760000000,22034314453,6417300
24-07-2014,27000000000,27160000000,26620000000,27100000000,22314277344,8051700
25-07-2014,26920000000,27100000000,26700000000,27100000000,22314277344,8790150
28-07-2014,27100000000,27340000000,26880000000,27160000000,22363675781,8992550
29-07-2014,27100000000,27760000000,27060000000,27720000000,22824779297,12809300
30-07-2014,27760000000,28160000000,27480000000,27900000000,22972994141,17359450
31-07-2014,27480000000,27700000000,26720000000,26860000000,22116654297,24351350
01-08-2014,26100000000,26560000000,25840000000,25840000000,21276779297,28231050
04-08-2014,26000000000,26340000000,25820000000,26340000000,21688484375,12066750
05-08-2014,26020000000,26420000000,26000000000,26320000000,21672013672,8626450
06-08-2014,26120000000,26320000000,25900000000,26000000000,21408525391,10830100
07-08-2014,26000000000,26040000000,25700000000,25800000000,21243845703,9527250
08-08-2014,25680000000,25700000000,24960000000,25000000000,20585125000,20621450
11-08-2014,25500000000,25640000000,25140000000,25400000000,20914486328,18619250
12-08-2014,25400000000,25880000000,25240000000,25320000000,20848611328,8995700
13-08-2014,25500000000,25500000000,24960000000,25280000000,20815675781,12845000
14-08-2014,25480000000,25640000000,25080000000,25220000000,20766271484,10447350
18-08-2014,25580000000,25600000000,25000000000,25000000000,20585125000,10518950
19-08-2014,25280000000,25460000000,25060000000,25080000000,20650990234,10044400
20-08-2014,25280000000,25420000000,25020000000,25220000000,20766271484,9430600
21-08-2014,25100000000,25220000000,24620000000,24700000000,20338097656,17105400
22-08-2014,24900000000,24940000000,24700000000,24940000000,20535714844,8407650
25-08-2014,24620000000,24620000000,24420000000,24560000000,20222814453,11577200
26-08-2014,24700000000,24700000000,24420000000,24440000000,20124013672,10719450
27-08-2014,24460000000,24740000000,24440000000,24600000000,20255761719,12171000
28-08-2014,25160000000,25160000000,24720000000,24840000000,20453378906,10311850
29-08-2014,24760000000,24760000000,24560000000,24680000000,20321628906,14558250
01-09-2014,24720000000,24740000000,24480000000,24520000000,20189882813,5664050
02-09-2014,24420000000,24500000000,23880000000,23880000000,19662908203,15899600
03-09-2014,24000000000,24000000000,23600000000,23780000000,19580568359,21238750
04-09-2014,24200000000,24320000000,24040000000,24200000000,19926402344,12099950
05-09-2014,24300000000,24320000000,23900000000,24020000000,19778185547,10770400
11-09-2014,24000000000,24140000000,23840000000,23840000000,19629976563,23309200
12-09-2014,24000000000,24160000000,24000000000,24020000000,19778185547,10872350
15-09-2014,24140000000,24160000000,23920000000,24000000000,19761716797,7161500
16-09-2014,24160000000,24300000000,24020000000,24120000000,19860525391,7092400
17-09-2014,24140000000,24520000000,24140000000,24520000000,20189882813,7545750
18-09-2014,24600000000,24600000000,24080000000,24200000000,19926402344,9476750
19-09-2014,24460000000,24460000000,24120000000,24200000000,19926402344,13435050
22-09-2014,24080000000,24080000000,23600000000,23760000000,19564101563,16022100
23-09-2014,23560000000,23700000000,23220000000,23220000000,19119462891,19541400
24-09-2014,23040000000,23220000000,22820000000,23000000000,18938312500,15789200
25-09-2014,23240000000,23320000000,22940000000,23120000000,19037121094,19414500
26-09-2014,23040000000,23700000000,22960000000,23700000000,19514691406,12413550
29-09-2014,23860000000,24000000000,23400000000,23900000000,19679376953,9401000
30-09-2014,23700000000,23760000000,23300000000,23680000000,19498230469,12379300
01-10-2014,23480000000,23660000000,23120000000,23120000000,19037121094,11929800
02-10-2014,23300000000,23300000000,22820000000,22820000000,18790097656,12732750
06-10-2014,22900000000,23120000000,22760000000,23020000000,18954779297,21252900
07-10-2014,23240000000,23720000000,23240000000,23240000000,19135927734,10149150
08-10-2014,22840000000,23020000000,22480000000,22600000000,18608949219,14720550
10-10-2014,22000000000,22280000000,21980000000,22100000000,18197246094,21837450
13-10-2014,21640000000,22540000000,21560000000,22160000000,18246650391,11344750
14-10-2014,22540000000,22920000000,22400000000,22540000000,18559546875,16572550
15-10-2014,22560000000,22900000000,22400000000,22500000000,18526609375,14143600
16-10-2014,22320000000,22420000000,22080000000,22300000000,18361921875,15148300
17-10-2014,22120000000,22300000000,21740000000,21780000000,17933757813,16281750
20-10-2014,22300000000,22340000000,22020000000,22120000000,18213716797,9476750
21-10-2014,21880000000,22000000000,21620000000,21660000000,17834951172,11766050
22-10-2014,21940000000,22080000000,21800000000,22080000000,18180781250,11127700
